# coding utf-8
#http://loltool.info/promatch/
#LeagueId : 
#42
# Diff :
#1
# YearFilter :
#2019
#(※AllData:-1) 
#output: 
#2:LCS 3:LEC 6:LCK 8:LMS 13:OPL 14:CBLOL 32:TR 42:LJL 51:NA Academy 59:TAL 63:LLA
#
#http://api.lolesports.com/api/v1/scheduleItems?leagueId=42
#startDate : 2019-01-18
#トーナメント名 : LJL 2019 Spring Split      title : ljl_2019_spring
#GameDay : 2019-01-19
2019-03-10,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024039?gameHash=0d291801bc082967 , CGA-vs-SG-1_G1
2019-03-10,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024055?gameHash=d9295faecdac43b7 , BC-vs-SG-1_G1
2019-03-10,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024088?gameHash=d26f2da02be55524 , BC-vs-AXZ-1_G1
2019-03-10,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1024119?gameHash=a73a28c0f0f59f72 , AXZ-vs-DFM-1_G1
#GameDay : 2019-03-15
2019-03-15,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081141?gameHash=675fac0bd4ceef13 , USG-vs-RJ-1_G1
2019-03-15,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081178?gameHash=c079a61dbff2e4e1 , USG-vs-V3-1_G1
2019-03-15,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081200?gameHash=94ab2607e6a9e3c5 , AXZ-vs-V3-1_G1
2019-03-15,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081238?gameHash=ce77b4a1ee0dd17a , CGA-vs-DFM-1_G1
2019-03-15,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081277?gameHash=f4576da1e6731f05 , AXZ-vs-SG-1_G1
#GameDay : 2019-03-16
2019-03-16,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071565?gameHash=36046f2b3ca107e5 , BC-vs-RJ-1_G1
2019-03-16,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1081552?gameHash=9729b9a2f2a6690f , CGA-vs-V3-1_G1
#GameDay : 2019-03-21
2019-03-21,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073044?gameHash=34a84c822326ecf3 , AXZ-vs-USG-1_G1
2019-03-21,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073062?gameHash=253e09932a71ac71 , BC-vs-USG-1_G1
2019-03-21,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073098?gameHash=79e4e835dc0170a4 , BC-vs-DFM-1_G1
2019-03-21,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073130?gameHash=0fe6f9486143fd3c , V3-vs-DFM-1_G1
2019-03-21,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073155?gameHash=1a237c0c1a6a1a85 , CGA-vs-RJ-1_G1
2019-03-21,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073198?gameHash=915ce59bff383904 , RJ-vs-SG-1_G1
2019-03-21,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073228?gameHash=cd4a37cccb345da9 , V3-vs-SG-1_G1
#GameDay : 2019-03-22
2019-03-22,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083540?gameHash=fd881263a93938d3 , V3-vs-RJ-1_G1
2019-03-22,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083590?gameHash=4c57dbc5a5ed0f6c , AXZ-vs-RJ-1_G1
2019-03-22,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083617?gameHash=3951392af0c24320 , BC-vs-V3-1_G1
2019-03-22,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083719?gameHash=353a7aeb13d14bbc , BC-vs-CGA-1_G1
2019-03-22,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083719?gameHash=353a7aeb13d14bbc , CGA-vs-AXZ-1_G1
2019-03-22,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083777?gameHash=405fa4e1ff4de565 , USG-vs-DFM-1_G1
2019-03-22,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083815?gameHash=de52e2aed82cf29d , DFM-vs-SG-1_G1
2019-03-22,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083845?gameHash=fea4310098c6d955 , USG-vs-SG-1_G1
#GameDay : 2019-04-06
2019-04-06,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1022948?gameHash=ad5eaabec06a36c8 , r1m1_G1
2019-04-06,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1032819?gameHash=f0f8f8dd5717f9fe , r1m1_G2
2019-04-06,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1032825?gameHash=e47c4974643dda05 , r1m1_G3
#GameDay : 2019-04-13
2019-04-13,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1023962?gameHash=ad5ec4c314e51b37 , r2m1_G1
2019-04-13,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1033792?gameHash=5c9508eaccffd856 , r2m1_G2
2019-04-13,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1033794?gameHash=3dc83fdab8f0756e , r2m1_G3
